<CODE>
sl
</CODE>
<TRANSITION>
\s+\s h 14 
\s+0 , 42 
\s+0 . 15 
\s+1 \s 232 
\s+1 , 63 
\s+1 0 18 
\s+1 1 22 
\s+1 2 15 
\s+1 3 20 
\s+1 5 11 
\s+1 6 13 
\s+1 7 13 
\s+1 8 11 
\s+1 9 11 
\s+1 : 78 
\s+2 \s 144 
\s+2 , 33 
\s+2 . 25 
\s+2 2 14 
\s+2 4 15 
\s+3 \s 100 
\s+3 , 14 
\s+3 . 18 
\s+3 6 11 
\s+3 9 15 
\s+4 \s 55 
\s+5 \s 37 
\s+5 , 11 
\s+5 . 15 
\s+6 \s 40 
\s+7 \s 32 
\s+8 \s 21 
\s+8 . 10 
\s+9 \s 20 
\s,\s ) 11 
\s,\s , 39 
\s,\s 1 29 
\s,\s 2 21 
\s,\s a 15 
\s,\s d 20 
\s,\s i 25 
\s,\s j 13 
\s,\s k 125 
\s,\s m 14 
\s,\s n 29 
\s,\s o 20 
\s,\s p 39 
\s,\s r 10 
\s,\s s 35 
\s,\s t 20 
\s,\s v 27 
\s,\s z 20 
\s-\s " 18 
\s-\s # 19 
\s-\s ( 24 
\s-\s ) 215 
\s-\s - 701 
\s-\s 0 93 
\s-\s 1 1286 
\s-\s 2 431 
\s-\s 3 174 
\s-\s 4 158 
\s-\s 5 158 
\s-\s 6 136 
\s-\s 7 91 
\s-\s 8 90 
\s-\s 9 42 
\s-\s ? 46 
\s-\s a 642 
\s-\s b 440 
\s-\s c 345 
\s-\s d 442 
\s-\s e 233 
\s-\s f 304 
\s-\s g 359 
\s-\s h 289 
\s-\s i 323 
\s-\s j 639 
\s-\s k 518 
\s-\s l 389 
\s-\s m 621 
\s-\s n 423 
\s-\s o 278 
\s-\s p 673 
\s-\s r 357 
\s-\s s 667 
\s-\s t 401 
\s-\s u 236 
\s-\s v 524 
\s-\s w 176 
\s-\s y 15 
\s-\s z 364 
\s-\s » 19 
\s-\s č 71 
\s-\s š 100 
\s-\s ž 46 
\s-) \s 15 
\s-) , 22 
\s-- \s 78 
\s-- , 16 
\s-1 \s 45 
\s-1 0 12 
\s-1 2 14 
\s-2 \s 38 
\s-3 \s 28 
\s-4 \s 19 
\s-5 \s 20 
\s-6 \s 11 
\s-9 \s 10 
\s.\s 1 10 
\s.\s a 17 
\s.\s d 30 
\s.\s e 11 
\s.\s g 10 
\s.\s i 18 
\s.\s k 20 
\s.\s l 15 
\s.\s m 31 
\s.\s n 39 
\s.\s o 65 
\s.\s p 78 
\s.\s r 34 
\s.\s s 31 
\s.\s t 33 
\s.\s v 70 
\s.\s z 47 
\s.. . 242 
\s/\s a 14 
\s/\s b 11 
\s/\s c 16 
\s/\s e 16 
\s/\s f 10 
\s/\s j 17 
\s/\s l 17 
\s/\s m 30 
\s/\s n 16 
\s/\s p 21 
\s/\s r 20 
\s/\s s 19 
\s// \s 56 
\s0\s + 10 
\s0\s - 23 
\s0\s 0 533 
\s0\s 1 394 
\s0\s 2 192 
\s0\s 3 78 
\s0\s 4 72 
\s0\s 5 50 
\s0\s 6 34 
\s0\s 7 34 
\s0\s 8 18 
\s0\s 9 23 
\s0\s = 86 
\s0\s ? 10 
\s0\s a 16 
\s0\s b 21 
\s0\s d 11 
\s0\s e 20 
\s0\s f 13 
\s0\s g 12 
\s0\s i 14 
\s0\s j 10 
\s0\s k 10 
\s0\s m 47 
\s0\s n 23 
\s0\s o 27 
\s0\s p 42 
\s0\s r 22 
\s0\s s 27 
\s0\s t 36 
\s0\s v 99 
\s0\s | 936 
\s0\s — 16 
\s0' 5 16 
\s0, 0 84 
\s0, 1 59 
\s0, 2 30 
\s0, 3 20 
\s0, 4 20 
\s0, 5 36 
\s0, 6 28 
\s0, 7 12 
\s0, 8 20 
\s0, 9 10 
\s0- 0 15 
\s0- 5 11 
\s0- 8 17 
\s0. \s 10 
\s0. 7 19 
\s00 / 23 
\s00 0 36 
\s00 1 27 
\s00 2 12 
\s00 5 17 
\s00 6 19 
\s00 7 11 
\s01 \s 11 
\s01 / 22 
\s02 \s 14 
\s02 / 27 
\s03 \s 11 
\s03 / 27 
\s04 \s 15 
\s04 / 40 
\s05 \s 16 
\s05 / 38 
\s06 \s 17 
\s06 / 41 
\s07 \s 12 
\s07 / 35 
\s08 \s 11 
\s08 / 19 
\s1\s ( 101 
\s1\s - 37 
\s1\s 0 296 
\s1\s 1 528 
\s1\s 2 343 
\s1\s 3 116 
\s1\s 4 98 
\s1\s 5 80 
\s1\s 6 50 
\s1\s 7 39 
\s1\s 8 33 
\s1\s 9 18 
\s1\s a 55 
\s1\s b 39 
\s1\s c 26 
\s1\s d 44 
\s1\s e 28 
\s1\s f 24 
\s1\s g 23 
\s1\s h 21 
\s1\s i 36 
\s1\s j 53 
\s1\s k 68 
\s1\s l 24 
\s1\s m 66 
\s1\s n 45 
\s1\s o 29 
\s1\s p 54 
\s1\s r 98 
\s1\s s 87 
\s1\s t 32 
\s1\s u 13 
\s1\s v 120 
\s1\s z 34 
\s1\s | 635 
\s1\s š 15 
\s1& a 10 
\s1' 0 10 
\s1' 1 11 
\s1) \s 31 
\s1, \s 180 
\s1, 0 31 
\s1, 1 31 
\s1, 2 42 
\s1, 3 25 
\s1, 4 23 
\s1, 5 43 
\s1, 6 12 
\s1, 7 20 
\s1, 8 15 
\s1, 9 24 
\s1- 2 11 
\s1- 4 11 
\s1- 5 12 
\s1. \n 175 
\s1. \s 992 
\s1. / 12 
\s1. 0 57 
\s1. 1 82 
\s1. 2 39 
\s1. 3 53 
\s1. 4 18 
\s1. 5 64 
\s1. 6 48 
\s1. 7 15 
\s1. 8 23 
\s1. 9 15 
\s1/ 2 13 
\s10 \s 1638 
\s10 , 27 
\s10 - 43 
\s10 . 463 
\s10 0 398 
\s10 1 106 
\s10 2 55 
\s10 3 66 
\s10 4 63 
\s10 5 78 
\s10 6 72 
\s10 7 69 
\s10 8 91 
\s10 9 99 
\s11 \s 1037 
\s11 , 29 
\s11 - 13 
\s11 . 441 
\s11 0 124 
\s11 1 69 
\s11 2 55 
\s11 3 53 
\s11 4 80 
\s11 5 66 
\s11 6 47 
\s11 7 70 
\s11 8 71 
\s11 9 63 
\s12 \s 1205 
\s12 , 49 
\s12 - 15 
\s12 . 456 
\s12 0 141 
\s12 1 64 
\s12 2 46 
\s12 3 61 
\s12 4 64 
\s12 5 94 
\s12 6 77 
\s12 7 63 
\s12 8 45 
\s12 9 58 
\s13 \s 837 
\s13 , 34 
\s13 - 12 
\s13 . 378 
\s13 0 88 
\s13 1 50 
\s13 2 51 
\s13 3 49 
\s13 4 66 
\s13 5 75 
\s13 6 35 
\s13 7 56 
\s13 8 51 
\s13 9 61 
\s14 \s 923 
\s14 , 17 
\s14 . 434 
\s14 0 97 
\s14 1 62 
\s14 2 54 
\s14 3 60 
\s14 4 39 
\s14 5 64 
\s14 6 46 
\s14 7 59 
\s14 8 67 
\s14 9 63 
\s15 \s 967 
\s15 , 24 
\s15 - 21 
\s15 . 618 
\s15 0 216 
\s15 1 96 
\s15 2 103 
\s15 3 103 
\s15 4 90 
\s15 5 92 
\s15 6 106 
\s15 7 112 
\s15 8 128 
\s15 9 107 
\s16 \s 772 
\s16 , 33 
\s16 - 10 
\s16 . 448 
\s16 0 109 
\s16 1 86 
\s16 2 84 
\s16 3 90 
\s16 4 108 
\s16 5 122 
\s16 6 97 
\s16 7 78 
\s16 8 94 
\s16 9 76 
\s17 \s 599 
\s17 , 23 
\s17 . 438 
\s17 0 112 
\s17 1 114 
\s17 2 123 
\s17 3 110 
\s17 4 114 
\s17 5 172 
\s17 6 147 
\s17 7 233 
\s17 8 192 
\s17 9 209 
\s18 \s 582 
\s18 , 30 
\s18 - 13 
\s18 . 398 
\s18 0 239 
\s18 1 240 
\s18 2 245 
\s18 3 286 
\s18 4 309 
\s18 5 389 
\s18 6 442 
\s18 7 453 
\s18 8 556 
\s18 9 599 
\s19 \s 509 
\s19 , 29 
\s19 . 496 
\s19 0 913 
\s19 1 1112 
\s19 2 1202 
\s19 3 1491 
\s19 4 2635 
\s19 5 1528 
\s19 6 1791 
\s19 7 1862 
\s19 8 2312 
\s19 9 3596 
\s1: \s 11 
\s1: 0 30 
\s1: 1 164 
\s1: 2 115 
\s1: 3 109 
\s1: 4 102 
\s1: 5 72 
\s2\s ( 26 
\s2\s ) 22 
\s2\s + 23 
\s2\s , 22 
\s2\s - 45 
\s2\s . 17 
\s2\s 0 129 
\s2\s 1 301 
\s2\s 2 219 
\s2\s 3 196 
\s2\s 4 110 
\s2\s 5 90 
\s2\s 6 68 
\s2\s 7 42 
\s2\s 8 28 
\s2\s 9 29 
\s2\s = 11 
\s2\s a 28 
\s2\s b 32 
\s2\s c 31 
\s2\s d 39 
\s2\s e 16 
\s2\s f 26 
\s2\s g 28 
\s2\s h 29 
\s2\s i 45 
\s2\s j 25 
\s2\s k 61 
\s2\s l 30 
\s2\s m 90 
\s2\s n 39 
\s2\s o 50 
\s2\s p 43 
\s2\s r 117 
\s2\s s 90 
\s2\s t 40 
\s2\s u 10 
\s2\s v 42 
\s2\s w 13 
\s2\s z 19 
\s2\s | 635 
\s2) \s 21 
\s2, \s 50 
\s2, 0 15 
\s2, 1 14 
\s2, 2 11 
\s2, 3 24 
\s2, 5 28 
\s2, 6 11 
\s2, 7 15 
\s2, 8 13 
\s2- 6 17 
\s2. \n 107 
\s2. \s 722 
\s2. 0 114 
\s2. 1 26 
\s2. 2 13 
\s2. 3 24 
\s2. 4 18 
\s2. 5 23 
\s2. 6 32 
\s2. 8 21 
\s2. 9 13 
\s20 \s 722 
\s20 , 28 
\s20 . 589 
\s20 / 11 
\s20 0 5608 
\s20 1 373 
\s20 2 42 
\s20 3 34 
\s20 4 29 
\s20 5 32 
\s20 6 26 
\s20 7 33 
\s20 8 31 
\s20 9 26 
\s20 ° 12 
\s21 \s 439 
\s21 , 21 
\s21 . 354 
\s21 / 12 
\s21 0 54 
\s21 1 46 
\s21 2 37 
\s21 3 18 
\s21 4 20 
\s21 5 41 
\s21 6 23 
\s21 7 14 
\s21 8 18 
\s21 9 18 
\s22 \s 410 
\s22 , 29 
\s22 - 11 
\s22 . 325 
\s22 / 12 
\s22 0 48 
\s22 1 23 
\s22 2 34 
\s22 3 12 
\s22 4 22 
\s22 5 28 
\s22 6 18 
\s22 7 32 
\s22 8 27 
\s22 9 24 
\s23 \s 308 
\s23 , 16 
\s23 . 312 
\s23 / 11 
\s23 0 40 
\s23 1 25 
\s23 2 18 
\s23 3 18 
\s23 4 16 
\s23 6 17 
\s23 7 15 
\s23 8 14 
\s23 9 12 
\s24 \s 416 
\s24 , 12 
\s24 . 308 
\s24 / 13 
\s24 0 41 
\s24 1 17 
\s24 2 19 
\s24 3 13 
\s24 4 14 
\s24 5 18 
\s24 6 17 
\s24 7 13 
\s24 8 19 
\s24 9 13 
\s24 u 10 
\s25 \s 419 
\s25 , 15 
\s25 . 323 
\s25 0 129 
\s25 1 16 
\s25 2 13 
\s25 3 20 
\s25 4 14 
\s25 6 14 
\s25 7 15 
\s25 8 14 
\s25 9 13 
\s26 \s 287 
\s26 , 23 
\s26 . 335 
\s26 0 37 
\s26 2 13 
\s26 3 19 
\s26 4 13 
\s26 5 21 
\s26 6 13 
\s26 7 16 
\s26 8 10 
\s26 9 13 
\s27 \s 266 
\s27 , 13 
\s27 . 258 
\s27 0 36 
\s27 1 14 
\s27 2 16 
\s27 3 15 
\s27 4 13 
\s27 5 14 
\s27 9 15 
\s28 \s 274 
\s28 , 12 
\s28 . 305 
\s28 0 38 
\s28 2 15 
\s28 3 21 
\s28 4 14 
\s28 5 11 
\s28 6 12 
\s28 7 12 
\s28 8 10 
